year,sample_question_id,normalized_question,question_text,topic,source_file,occurrence_count,first_line
2nd Year,105f7743b976,give various architectural classification schemes also discuss the flynn s and feng s classification in detail,Give various architectural classification schemes. Also discuss the Flynn's and Feng's classification in detail.,DS-1067],2nd-year.pdf,1,6419
2nd Year,ff59e8b97955,hierarchy,hierarchy?,Q4.,2nd-year.pdf,1,4965
2nd Year,076a31522245,homogeneous or heterogeneous,homogeneous or heterogeneous?,UNIT - I,2nd-year.pdf,1,6787
2nd Year,b75561b11038,how address translation is performed,How address translation is performed?,BEET-404/BITT-404,2nd-year.pdf,1,4937
2nd Year,420194db121b,how architecture handles it,How architecture handles it?,"EVEN SEMESTER EXAMINATION, 2023 – 24",2nd-year.pdf,1,2373
2nd Year,532a8e811949,how assemblers macro differ from procedure,How assemblers MACRO differ from procedure?,TCS-405 // 1720,2nd-year.pdf,1,4178
2nd Year,056a0743eaae,how binary search,How binary search,UNIT - IV,2nd-year.pdf,1,6830
2nd Year,ac3801f7428d,how can it be created,How can it be created?,TCS-404/1880/4,2nd-year.pdf,1,3990
2nd Year,ba49cc7b8cc7,how can we ensure harmony in self,(a) How can we ensure harmony in self ('I')?,BHUT-401,2nd-year.pdf,1,5277
2nd Year,553127234170,how can we ensure right utilization of the body,(c) How can we ensure right utilization of the body?,BHUT-401,2nd-year.pdf,1,5281
2nd Year,1f647ee8906f,how can we perform insertion and deletion in d eque represented as d eque,"(b) How can we perform insertion and deletion in D-eque, represented as D-eque?",UNIT - IV,2nd-year.pdf,1,6837
2nd Year,cf2692c5bcc7,how do you retrieve null,How do you retrieve null,TCS-404/1880/4,2nd-year.pdf,1,3882
2nd Year,dd301f38d884,how does an differentiate between an op code and instruction data,How does an8086 differentiate between an op code and instruction data?,MICROPROCESSORS,2nd-year.pdf,1,4088
2nd Year,89786eca1724,how does it compare,How does it compare,DS-1067],2nd-year.pdf,1,6434
2nd Year,8e491d1db6f1,how does it lead to mutual happiness,How does it lead to mutual happiness?,BHUT-401,2nd-year.pdf,1,5290
2nd Year,5203f5e48ce6,how is interfaced to,how 8087 is interfaced to 8086.,FSTSW CHECK -ANSWER,2nd-year.pdf,1,2977
2nd Year,dcfd8f38bcd5,how is the flow charting technique useful for software development,How is the flow charting technique useful for software development?,Q 1.,2nd-year.pdf,1,5117
2nd Year,a9480216d4ba,how is view defined,How is view defined?,Q2.,2nd-year.pdf,1,8534
2nd Year,72917eefd7df,how it can be represented in computer memory,How it can be represented in computer memory?,UNIT - V,2nd-year.pdf,1,6933
2nd Year,372f03c89699,how it is different from iteration,How it is different from iteration?,UNIT - I,2nd-year.pdf,1,6800
2nd Year,ad19c2fb5687,how it is different from linear and binary search,How it is different from linear and binary search?,UNIT - IV,2nd-year.pdf,1,6854
2nd Year,20b358af87c5,how it is different from linear queue,How it is different 10 from linear queue?,UNIT - IV,2nd-year.pdf,1,6846
2nd Year,8df5ae620edc,how it is different from other types of files list the various,How it is different from other 10 types of files. List the various,UNIT - V,2nd-year.pdf,1,6899
2nd Year,6e938ecbb5ab,how many bits are there in each of tag set and word field,"How many bits are there in each of TAG, SET and WORD field?",DS-1067],2nd-year.pdf,1,6402
2nd Year,01308b2d4580,how many bits are there in the main memory address,How many bits are there in the main memory address?,DS-1067],2nd-year.pdf,1,6398
2nd Year,09dd12881b2c,how many memory chips are required to obtain a memory,How many 256*8 memory chips are required to obtain a 2048*8 memory?.,TEC-302/920,2nd-year.pdf,1,9185
2nd Year,6735ab789cd1,how many of the input minterms are included in each of these functions and how many are not what are the minterm expressions for the two functions simplify both functions using the theorems of boolean algebra,how many of the input minterms are included in each of these functions and how many are not? What are the minterm expressions for the two functions? Simplify both functions using the theorems of Boolean algebra.,TEC-302,2nd-year.pdf,1,2701
2nd Year,703e7d6325fd,how many one one functions are there from a set with m elements to one with n,How many one-one functions are there from a set with m elements to one with n,TCS-301 (CSE) - DISCRETE STRUCTURES,2nd-year.pdf,1,8838
2nd Year,379eecb93ee7,how memory x,How memory x2,G3949,2nd-year.pdf,1,2918
2nd Year,37363fc1024b,how recovery,How recovery,TCS-404/1880/4,2nd-year.pdf,1,4015
2nd Year,9dd192f059c2,how searching for a number in sorted list affects the execution time,How searching for a number in sorted list affects the execution time?,UNIT - IV,2nd-year.pdf,1,6830
2nd Year,05899e309705,how the concept of pipeline is implemented effectively in a computer system,(c) How the concept of pipeline is implemented effectively in a computer system?,Q4.,2nd-year.pdf,1,4967
2nd Year,9579ed8fade8,how they are different from assertions discuss nismo,"How they are different from Assertions, discuss. nismo",(OS,2nd-year.pdf,1,6631
2nd Year,688621df8abe,i how many words are there in the address space,i. How many words are there in the address space?,"EVEN SEMESTER EXAMINATION, 2023 – 24",2nd-year.pdf,1,2502
2nd Year,4fd7bfac8475,if is a group then prove that a b where a be g,"If (G, *) is a group then prove that (a * b)-1 = a1 * b-1 where a, be G",TCS-301 (CSE) - DISCRETE STRUCTURES,2nd-year.pdf,1,8856
2nd Year,ee4cffec68c4,ii how many words are there in the memory space,ii. How many words are there in the memory space?,"EVEN SEMESTER EXAMINATION, 2023 – 24",2nd-year.pdf,1,2504
2nd Year,cd876901b52d,ii what is the normal form of r,II. What is the normal form of R?,"CD, ABC -> E, C->A}",2nd-year.pdf,1,3909
2nd Year,b0382cce3bd9,in any boolean algebra show that a ab db b,In any Boolean algebra show that a = 0 <=> ab' + db. = b.,TCS-301 (CSE) - DISCRETE STRUCTURES,2nd-year.pdf,1,8898
2nd Year,dfbe0ea95293,in the system,in the  system?,"EVEN SEMESTER EXAMINATION, 2023 – 24",2nd-year.pdf,1,2508
2nd Year,e09674c04bae,inserted,inserted?,"III SEMESTER EXAMINATION, 2023 – 24",2nd-year.pdf,1,8438
2nd Year,c4a003fbbebf,interface two k eproms and two,Interface two 4k*8 EPROMS and two,TCS-405 // 1720,2nd-year.pdf,1,4178
2nd Year,798627d230d5,internet goverance,Internet Goverance?,CST006_005 | 103.170.70.207,2nd-year.pdf,1,7498
2nd Year,b47f363e2b43,is,Is,CST006_005 | 103.170.70.207,2nd-year.pdf,1,7479
2nd Year,bf2fb7ac4cd6,is different from linear search,is different from linear search?,UNIT - IV,2nd-year.pdf,1,6831
2nd Year,3c1500e642c7,is x y x y a binary operation over the set of natural numbers is it commutative,"Is x*y=x-y, a binary operation over the set of natural numbers. Is it commutative",TCS-301 (CSE) - DISCRETE STRUCTURES,2nd-year.pdf,1,8868
2nd Year,6c5522ca8af8,it,it?,BEET-404/BITT-404,2nd-year.pdf,1,4915
2nd Year,6e2a6b79db87,jadi,JADI,JADITBITAT? JADI,2nd-year.pdf,1,1426
2nd Year,34826ea2a4c4,jaditbitat,JADITBITAT?,JADITBITAT? JADI,2nd-year.pdf,1,1426
2nd Year,3d7a034a83cb,justify,Justify,"CD, ABC -> E, C->A}",2nd-year.pdf,1,3909
2nd Year,6fb3a6d1fe69,justify your answer with,Justify your answer with,DIGITAL ELECTRONICS,2nd-year.pdf,1,9488
2nd Year,846af5a4b797,lattices distributive,lattices distributive?,TCS-301 (CSE) - DISCRETE STRUCTURES,2nd-year.pdf,1,8879
2nd Year,90efd4013020,let a and r define r to be,"Let A = {1, 2, 3, 4} and R = {(2, 1), (2, 3), (3, 2), (3, 3), (2, 2), (4, 2)}. Define R+ to be",TCS-301 (CSE) - DISCRETE STRUCTURES,2nd-year.pdf,1,8881
2nd Year,920a1a1c96eb,let a z the set of positive integers and let r e ax ai a divides b is r is,"Let A= Z+, the set of positive integers, and let R = {(a, b) E AX AI a divides b}. Is R is",TCS-301 (CSE) - DISCRETE STRUCTURES,2nd-year.pdf,1,8831
2nd Year,390210d21573,list and,List and,Q4.,2nd-year.pdf,1,5319
2nd Year,a5574df4da47,list and discuss acid,List and discuss ACID,TCS-404/1880/4,2nd-year.pdf,1,3984
2nd Year,e095e66ed604,list and explain dml statements with suitable example,(f) List and explain DML statements with suitable example?,[P.T.O.],2nd-year.pdf,1,8550
2nd Year,98a65d757222,list and explain various types of joins,List and explain various types of joins.,Q2.,2nd-year.pdf,1,8526
2nd Year,6ec4bcf0815a,list the sequence of events that occur when one turn on the computer,List the sequence of events that occur when one turn on the computer.,(OS =AX2),2nd-year.pdf,1,7200
2nd Year,5d7e2349c074,list those professors who teach more than one section of the same course,List those professors who teach more than one section of the same course/,(OS,2nd-year.pdf,1,6624
2nd Year,a75cb6e57420,list various locking techniques for concurrency control what is transaction,(a) List various locking techniques for concurrency control. (b) What is transaction?,BECT-402/BITT-402,2nd-year.pdf,1,5029
2nd Year,9e9349d62e4e,list various normalization techniques,List various normalization techniques.,Q4.,2nd-year.pdf,1,8562
2nd Year,ed9dc242f16b,machine what is the difference between mealy and moore machines,Machine. What is the difference between Mealy and Moore machines?,TCS-301 (CSE) - DISCRETE STRUCTURES,2nd-year.pdf,1,8957
2nd Year,2d80405b58f6,memory transfer,memory transfer?,"EVEN SEMESTER EXAMINATION, 2023 – 24",2nd-year.pdf,1,2524
2nd Year,c454bbfdc125,message authentication and confidentiality,message  authentication and confidentiality?,CST006_005 | 103.170.70.207,2nd-year.pdf,1,7470
2nd Year,94748349317a,name four types of cyber threats,Name four types of cyber threats.,CYBER SECURITY,2nd-year.pdf,1,7258
2nd Year,e53552b708e6,numbers in ascending order stol what is memory segmentation,numbers in ascending order. stol What is memory segmentation?,G3949,2nd-year.pdf,1,2918
2nd Year,016515127df1,o im then come back to vi again u,OиIM then come back to vi again?U,"(SEM. IV) EXAMINATION, 2012 UNIX & SHELL PROGRAMMING",2nd-year.pdf,1,7095
2nd Year,f6d794ec98ce,od,od),PAPER ID:1051,2nd-year.pdf,1,2823
2nd Year,c824f0ab2d35,od no what do you mean by timestamps,od (b) no What do you mean by timestamps?,DS-1067],2nd-year.pdf,1,6439
2nd Year,cbcb0a0e947e,of network architecture,of network architecture?,ST021_005 | 103.170.7,2nd-year.pdf,1,1724
2nd Year,5384871b2f83,of these three is the best approximation,of these three is the best approximation?,COMPUTER BASED NUMERICAL STATISTICAL,2nd-year.pdf,1,1402
2nd Year,b7514af0999d,participating constraints,participating constraints?,172-A,2nd-year.pdf,1,3843
2nd Year,6327e3b6cca8,proper examples,proper examples?,Q4.,2nd-year.pdf,1,4961
2nd Year,464c1601fc38,prove that a n,Prove that A-(BUC) = (A-B) N (A-C).,TCS-301 (CSE) - DISCRETE STRUCTURES,2nd-year.pdf,1,8836
2nd Year,6d8477390b7e,prove that by mathematical induction that n n is divisible by for each,Prove that by mathematical induction that 6n+2+72n+1 is divisible by 43 for each,TCS-301 (CSE) - DISCRETE STRUCTURES,2nd-year.pdf,1,8890
2nd Year,6de003615d2d,reference to digital integrated circuits,reference to digital integrated circuits (ICs)?,DIGITAL ELECTRONICS,2nd-year.pdf,1,9525
2nd Year,3a7d89c60d08,register value after an arithmetic shift right,register value after  an arithmetic shift right?,"EVEN SEMESTER EXAMINATION, 2023 – 24",2nd-year.pdf,1,2456
2nd Year,4432d55c405e,repeat arq over go back n arq protocol,Repeat ARQ over Go Back-N ARQ protocol?,ST021_005 | 103.170.7,2nd-year.pdf,1,1746
2nd Year,b3b11b24af49,s bege in what does kill do,S: Bege (b) in What does kill $! Do?,"(SEM. IV) EXAMINATION, 2012 UNIX & SHELL PROGRAMMING",2nd-year.pdf,1,7069
2nd Year,110861e2c84b,segmentation is achieved in the microprocessor,segmentation is achieved in the 8086 microprocessor?,G3949,2nd-year.pdf,1,2919
2nd Year,c0c07a8023de,sequential circuit,sequential  circuit?,= AC + B��,2nd-year.pdf,1,9301
2nd Year,9fb29051f221,show,Show,DIGITAL ELECTRONICS,2nd-year.pdf,1,9510
2nd Year,2439580aaf6b,show that is a tautology,Show that (p A q) --4 (p V q) is a tautology.,TCS-301 (CSE) - DISCRETE STRUCTURES,2nd-year.pdf,1,8854
2nd Year,c34fc8c1a1fa,show that the set of n natural numbers is a semi group under the operation x y,Show that the set of N Natural numbers is a semi group under the operation x*y =,TCS-301 (CSE) - DISCRETE STRUCTURES,2nd-year.pdf,1,8848
2nd Year,14747f910c80,signed integers,signed integers?,[P.T.O.],2nd-year.pdf,1,1887
2nd Year,301531eb550b,sisivite modification techniques for recovery,Sisivite modification techniques for recovery?,TCS-404/1880/4,2nd-year.pdf,1,4015
2nd Year,42c93c7b3f0c,snitsa,snitsa,DS-1067],2nd-year.pdf,1,6435
2nd Year,3373a0b58078,software crisis what are the possible solution for present software crisis,software crisis. What are the possible solution for present software crisis?,Q 1.,2nd-year.pdf,1,5118
2nd Year,715c9bf05364,space is required for program,space is required for  program?,CST007,2nd-year.pdf,1,2228
2nd Year,db1dfd45b163,sql,SQL?,(OS,2nd-year.pdf,1,6643
2nd Year,9f82d7c81429,standard ways of traversing a graph,standard ways of traversing a graph?,"III SEMESTER EXAMINATION, 2023 – 24",2nd-year.pdf,1,8300
2nd Year,16be3431a1a2,starting from the initial,Starting from the initial,"EVEN SEMESTER EXAMINATION, 2023 – 24",2nd-year.pdf,1,2456
2nd Year,aa4a5f8125f2,state,State,810587180-20T-,2nd-year.pdf,1,4383
2nd Year,aa4a5f8125f2,state,State,P.T.O.,2nd-year.pdf,1,4801
2nd Year,aa4a5f8125f2,state,State,T→ T*F/F,2nd-year.pdf,1,4576
2nd Year,aa4a5f8125f2,state,state,TCS-403/1820/6,2nd-year.pdf,1,4303
2nd Year,394d3d52bc53,state advantages of memory segmentation,State advantages of memory segmentation..,G3949,2nd-year.pdf,1,2923
2nd Year,cfdb745e9797,state different file organizations and discuss the advantages and disadvantages,State different File Organizations and discuss the advantages and disadvantages,RU1474 [10×2=20],2nd-year.pdf,1,7948
2nd Year,8886104d3289,state the differences between instruction pipeline and arithmetic pipeline ta,State the differences between instruction-pipeline and arithmetic-pipeline. Ta,MEESHONT [P.T.O.],2nd-year.pdf,1,2074
2nd Year,47348dc415bc,state the differences between serial and parallel transmission,State the differences between serial and parallel transmission.,SECTION A,2nd-year.pdf,1,2034
2nd Year,f738fa5bf720,state whether the dependency is preserved or not in this decomposition,state whether the dependency is preserved or not in this decomposition.,10X2,2nd-year.pdf,1,8756
2nd Year,8871533404fb,suggest a solution to solve it,Suggest a solution to solve it?,"EVEN SEMESTER EXAMINATION, 2023 – 24",2nd-year.pdf,1,2404
2nd Year,5d3cbbce6d69,suitable diagram c what is cache memory,suitable diagram c) What is cache memory?,"EVEN SEMESTER EXAMINATION, 2023 – 24",2nd-year.pdf,1,2380
2nd Year,7085f4b5a4d6,suppose we need a dataword of at least bits,Suppose we need a dataword of at least 7 bits.,ST021_005 | 103.170.7,2nd-year.pdf,1,1739
2nd Year,3c5e819a5d8b,tcs gniwollo,TCS-405 gniwollo?,PAPER ID:1051,2nd-year.pdf,1,2823
2nd Year,c95ee47689a0,tech,TECH,B.TECH,2nd-year.pdf,1,4062
2nd Year,c95ee47689a0,tech,TECH (SEMESTER-IV),B.TECH (SEMESTER-IV),2nd-year.pdf,1,1792
2nd Year,c95ee47689a0,tech,TECH. (ECE/CSE/IT) (SEMESTER-IV),B. TECH. (ECE/CSE/IT) (SEMESTER-IV),2nd-year.pdf,1,1995
2nd Year,c95ee47689a0,tech,TECH. (SEMESTER-III),B.TECH. (SEMESTER-III),2nd-year.pdf,1,744
2nd Year,c95ee47689a0,tech,TECH. (SEMESTER-IV),B.TECH. (SEMESTER-IV),2nd-year.pdf,1,8464
2nd Year,c95ee47689a0,tech,TECH.(CS/IT)(SEMESTER-III),B.TECH.(CS/IT)(SEMESTER-III),2nd-year.pdf,1,1331
2nd Year,c95ee47689a0,tech,Tech.,PAPER ID : 1068,2nd-year.pdf,1,6505
2nd Year,c95ee47689a0,tech,Tech.,TCS-302/TCS-305,2nd-year.pdf,1,5682
2nd Year,c95ee47689a0,tech,Tech.,TCS-402/TIT-402,2nd-year.pdf,1,6989
2nd Year,c95ee47689a0,tech,Tech.,TCS-403,2nd-year.pdf,1,5426
2nd Year,c95ee47689a0,tech,Tech.,TEC-302,2nd-year.pdf,1,2585
2nd Year,3098b5239cfd,tech b,TECH. (SEMESTER-III)b,TCS-301 (CSE) - DISCRETE STRUCTURES,2nd-year.pdf,1,9013
2nd Year,b9e3fcb19654,tech computer science engineering examination database management system,"Tech. Computer Science Engineering (4TH Semester) Examination, 2015 Database Management System",172-A,2nd-year.pdf,1,3804
2nd Year,b18ad65a08d9,tech d w,Tech. d'W,TCS-303,2nd-year.pdf,1,6757
2nd Year,d444336b2b60,tech hasso,TECH. (SEMESTER-III) HASSO,B.TECH. (SEMESTER-III) HASSO,2nd-year.pdf,1,7844
2nd Year,5cd672afc1f9,tech iii semester examination dec computer based numerical technique,Tech III Semester Examination Dec 2014 Computer Based Numerical Technique,TCS 305,2nd-year.pdf,1,1017
2nd Year,f37fb8e2fa23,tech nd yr e ce cs e,Tech. 2nd Yr- E&CE/CS&E,"ODD SEMESTER EXAMINATION, 2023 – 24",2nd-year.pdf,1,9217
2nd Year,33de19d3a23b,tech uqlub examination,"Tech. (Computer Science Engineering) uqlub (4TH Semester) Examination, 2015",TCS-403,2nd-year.pdf,1,4231
2nd Year,b714cf2eff1c,tech vom,Tech. VOM,PAPER ID:1051,2nd-year.pdf,1,2833
2nd Year,7836e59e21c0,the advantages of views,the advantages of views?,Q2.,2nd-year.pdf,1,8536
2nd Year,e8470b63fb9c,there of x into xx and xxx,there of x28 into xx and xxx ?,THEORY OF AUTOMATA,2nd-year.pdf,1,5456
2nd Year,84b8b42fc173,this means how many different factorizations are,This means : How many different factorizations are,THEORY OF AUTOMATA,2nd-year.pdf,1,5455
2nd Year,4374aaee247f,to,to,DS-1067],2nd-year.pdf,1,6388
2nd Year,ae581f3053f4,trace the algorithm to delete the nodes from the tree,"Trace the algorithm to delete the nodes 25,75,44 from the tree.",B.TECH. (SEMESTER-III) HASSO,2nd-year.pdf,1,7908
2nd Year,80655da8d80a,tree,tree?,"III SEMESTER EXAMINATION, 2023 – 24",2nd-year.pdf,1,8334
2nd Year,0d850d1fb8c4,triggers,Triggers?,(OS,2nd-year.pdf,1,6631
2nd Year,dc61cb953092,tsnt rice what do you understand by ambiguous grammar,tsnt rice) What do you understand by ambiguous grammar?,TCS-403,2nd-year.pdf,1,4277
2nd Year,295f08018ca8,types of white box testing,types of white box testing?,Q 1.,2nd-year.pdf,1,5180
2nd Year,d13bbbd92b83,unix,UNIX?,(OS =AX2),2nd-year.pdf,1,7206
2nd Year,ba004e982b3f,use quantifiers to express the statement there is a woman who has taken a flight,"Use quantifiers to express the statement ""There is a woman who has taken a flight",TCS-301 (CSE) - DISCRETE STRUCTURES,2nd-year.pdf,1,8844
2nd Year,2a1e2f47b171,use the network architecture knowledge to compare,Use the network architecture knowledge to compare,ST021_005 | 103.170.7,2nd-year.pdf,1,1728
2nd Year,24a79b07eb84,using a multiplexer b what are decoders,using a multiplexer.  b) What are decoders?,DIGITAL ELECTRONICS,2nd-year.pdf,1,9501
2nd Year,f32b67c7e263,value,value?,BHUT-401,2nd-year.pdf,1,5297
2nd Year,680ab6bc22cd,values from the database,values from the database?,TCS-404/1880/4,2nd-year.pdf,1,3884
2nd Year,43f45cb6ad27,we attempt any four questions from the following,We' Attempt any four questions from the following:,DIGITAL ELECTRONICS AND DESIGN ASPECTS,2nd-year.pdf,1,9034
2nd Year,3332cd268144,we want to find the root p can we use po,(b) We want to find the root p = 3/2 can we use Po=3 ?,UNIT - I,2nd-year.pdf,1,5766
2nd Year,a110e6b9a361,what,What,RU1474 [10×2=20],2nd-year.pdf,1,7993
2nd Year,56cb7a51d2e5,what are circular queue and priority queue,What are Circular Queue and Priority Queue?,B.TECH. (SEMESTER-III) HASSO,2nd-year.pdf,1,7916
2nd Year,112a86d72e7a,what are distributed database,(b) What are distributed database?,Q4.,2nd-year.pdf,1,5069
2nd Year,8bd0a8044fce,what are its advantages and disadvantages over,What are its advantages and disadvantages over,UNIT - IV,2nd-year.pdf,1,6823
2nd Year,b7cc818d63c7,what are its types,What are its types?,Q4.,2nd-year.pdf,1,8613
2nd Year,f6586ef374b2,what are the categories of avl rotations,What are the categories of AVL rotations?,RU1474 [10×2=20],2nd-year.pdf,1,7993
2nd Year,253d24a255b3,what are the difference between the,What are the difference between the,UNIT V,2nd-year.pdf,1,6096
2nd Year,44abb59d3c23,what are the different types of integrity constraints,(d) What are the different types of integrity constraints?,BECT-402/BITT-402,2nd-year.pdf,1,5012
2nd Year,3d352a246fe4,what are the disadvantages of using an,What are the disadvantages of using an,UNIT - V,2nd-year.pdf,1,6907
2nd Year,298201530aa6,what are the efficiency and through put of this pipelined processor meri,What are the efficiency and through put of this pipelined processor?meri,UNIT V,2nd-year.pdf,1,6184
2nd Year,4dde9687e8d2,what are the four orders of nature,(a) What are the four orders of nature?,Q4.,2nd-year.pdf,1,5309
2nd Year,83cba5ab7a28,what are the implications of value based living at all four levels of living,(c) What are the implications of value based living at all four levels of living?,Q4.,2nd-year.pdf,1,5327
2nd Year,27f223a88d2a,what are the input and output of system design,(a) What are the input and output of system design?,Q 1.,2nd-year.pdf,1,5168
2nd Year,1249822b3bed,what are the natural characteristics of human order,(b) What are the natural characteristics (swabhava) of human order?,Q4.,2nd-year.pdf,1,5311
2nd Year,5229b9e75407,what are the priority interrupts,What are the priority interrupts?,MEESHONT [P.T.O.],2nd-year.pdf,1,2078
2nd Year,48726edd7a6e,what are the programs needed to achieve the comprehensive human goal,(a) What are the programs needed to achieve the comprehensive human goal?,Q4.,2nd-year.pdf,1,5319
2nd Year,20def8aa6096,what are the responsibilities of a,What are the responsibilities of a,172-A,2nd-year.pdf,1,3854
2nd Year,0e2b46514166,what are the statistical quality control techniques,What are the statistical quality control techniques?,[P.T.O.],2nd-year.pdf,1,1416
2nd Year,1c678f37e8f3,what are the various ways t represent a stack in memory,(e) What are the various ways t represent a stack in memory?,UNIT - I,2nd-year.pdf,1,6793
2nd Year,ca092270f2a8,what are triggers,What are triggers?,Q2.,2nd-year.pdf,1,8530
2nd Year,c7267fa6d02b,what are views,What are views?,Q2.,2nd-year.pdf,1,8534
2nd Year,f5f06d013339,what do you mean by addressing modes,(a) What do you mean by addressing modes?,Q4.,2nd-year.pdf,1,4958
2nd Year,28a24535ee74,what do you mean by array,What do you mean by Array?,B.TECH. (SEMESTER-III) HASSO,2nd-year.pdf,1,7902
2nd Year,e200b9ec4ee0,what do you mean by balanced trees,What do you mean by balanced trees?,RU1474 [10×2=20],2nd-year.pdf,1,7993
2nd Year,7f09e442107a,what do you mean by buses,(a) What do you mean by buses?,BEET-404/BITT-404,2nd-year.pdf,1,4905
2nd Year,188aaef3044d,what do you mean by canonical cover,What do you mean by Canonical Cover?,Q4.,2nd-year.pdf,1,8575
2nd Year,25f52bd53462,what do you mean by deadlock,(c) What do you mean by deadlock?,"G = A CD, E→ AH",2nd-year.pdf,1,6722
2nd Year,61d4d58afa54,what do you mean by direct indirect addressing modes,(e) What do you mean by direct & indirect addressing modes?,BEET-404/BITT-404,2nd-year.pdf,1,4928
2nd Year,5d6d8d0d931c,what do you mean by halting problem of turing,What do you mean by halting problem of turing,TCS-403/1820/6,2nd-year.pdf,1,4350
2nd Year,240f1cf32996,what do you mean by inter register transfer,What do you mean by inter-register transfer?,COMPUTER ORGANIZATION,2nd-year.pdf,1,6251
2nd Year,699eb24c978f,what do you mean by interrupts,(b) What do you mean by interrupts?,BEET-404/BITT-404,2nd-year.pdf,1,4936
2nd Year,300fa6a9c8c0,what do you mean by log based recovery,(c) What do you mean by log-based recovery?,DS-1067],2nd-year.pdf,1,6443
2nd Year,c8fc92d3b4a9,what do you mean by multi valued dependency,What do you mean by multi-valued dependency?,DS-1068],2nd-year.pdf,1,6692
2nd Year,61b089535dc6,what do you mean by natural join,What do you mean by Natural join?,II. DML,2nd-year.pdf,1,3964
2nd Year,75ac4ea6b053,what do you mean by normalization,What do you mean by normalization?,Q4.,2nd-year.pdf,1,8562
2nd Year,a0fe9a64b3c4,what do you mean by polling explain,(b) What do you mean by polling explain,BEET-404/BITT-404,2nd-year.pdf,1,4914
2nd Year,adf064097c9e,what do you mean by risc cisc,(c) What do you mean by RISC & CISC?,BEET-404/BITT-404,2nd-year.pdf,1,4925
2nd Year,201a66186d1a,what do you mean by schedule in the context of concurrent execution of transections in rdbms what is serializable schedule discuss the various types of serializability with a suitable example,What do you mean by schedule in the context of concurrent execution of transections in RDBMS? What is serializable schedule? Discuss the various types of serializability with a suitable example.,"G = A CD, E→ AH",2nd-year.pdf,1,6718
2nd Year,1db587916e02,what do you mean by separate chaining,(c) What do you mean by separate chaining?,RU1474 [10×2=20],2nd-year.pdf,1,7996
2nd Year,e8d8c4ab3e6b,what do you mean by turing machine,What do you mean by Turing Machine?,PP.P,2nd-year.pdf,1,4523
2nd Year,0293b4cfe393,what do you mean database language and interfaces,What do you mean database language and interfaces?,DS-1068],2nd-year.pdf,1,6590
2nd Year,0412e30d122f,what do you understand by competence in professional ethics,(b) What do you understand by competence in professional ethics?,Q4.,2nd-year.pdf,1,5323
2nd Year,0b7a3913d6f3,what do you understand by concurrency control,(B) What do you understand by concurrency control?,10 X 2,2nd-year.pdf,1,8789
2nd Year,2de5f6bb3fd4,what do you understand by join statement,What do you understand by join statement?,BECT-402/BITT-402,2nd-year.pdf,1,5024
2nd Year,72e704828450,what do you understand by linked list,What do you understand by linked list?,UNIT - IV,2nd-year.pdf,1,6823
2nd Year,bc3b6f5077f2,what do you understand by software project estimation,(b) What do you understand by software project estimation?,Q 1.,2nd-year.pdf,1,5139
2nd Year,1d095709cf40,what do you understand by space and time complexity of an algorithm,What do you understand by space and time complexity of an algorithm?,UNIT - I,2nd-year.pdf,1,6783
2nd Year,5c174920ead1,what do you understand by stack frames,What do you understand by stack frames?,COMPUTER ORGANIZATION,2nd-year.pdf,1,1821
2nd Year,ab1c426c4263,what do you understand by stirling s formula,What do you understand by Stirling's formula?,COMPU,2nd-year.pdf,1,1668
2nd Year,696a84f41bbc,what do you understand by the term peripheral,What do you understand by the term peripheral?,[P.T.O.],2nd-year.pdf,1,1911
2nd Year,aa665724fdd4,what does memory hierarchy represent,(b) What does memory hierarchy represent?,Q4.,2nd-year.pdf,1,4963
2nd Year,74f124c06613,what is a constraint in database,What is a constraint in database?,Q2.,2nd-year.pdf,1,8540
2nd Year,93619cf6b859,what is a finite automata,(a) What is a Finite Automata?,BEET-405/BITT-405,2nd-year.pdf,1,4688
2nd Year,8cd1e95311e7,what is a generalized transition graph,(a) What is a generalized transition graph ?,THEORY OF AUTOMATA,2nd-year.pdf,1,5450
2nd Year,2ba7708f839a,what is a serializable schedule,What is a serializable schedule?,Q4.,2nd-year.pdf,1,8613
2nd Year,26d25d910c6a,what is a transaction,(a) What is a Transaction?,Q4.,2nd-year.pdf,1,8601
2nd Year,4b654940b40a,what is a von neumann architecture,What is a Von Neumann architecture?,SECTION A,2nd-year.pdf,1,2038
2nd Year,fa4df552fe9d,what is asynchronous data transfer,What is Asynchronous data transfer?,[P.T.O.],2nd-year.pdf,1,1881
2nd Year,83aac82d7867,what is binary search tree,What is Binary Search Tree?,UNIT - V,2nd-year.pdf,1,6887
2nd Year,f04bdaf49693,what is bus,What is bus?,SECTION A,2nd-year.pdf,1,2030
2nd Year,6b801d3a6909,what is cache memory,What is Cache memory?,COMPUTER ORGANIZATION,2nd-year.pdf,1,1865
2nd Year,88a5ba205258,what is circular queue,What is circular queue?,UNIT - IV,2nd-year.pdf,1,6846
2nd Year,1524e4fc8ae6,what is collision,What is collision?,UNIT - IV,2nd-year.pdf,1,6854
2nd Year,fb7a81479db5,what is complemented lattice and bounded lattice show that lattice is distributive,What is complemented lattice and bounded Lattice? Show that lattice is distributive,TCS-301 (CSE) - DISCRETE STRUCTURES,2nd-year.pdf,1,8864
2nd Year,96872fde13e8,what is deadlock,(C) What is deadlock?,10 X 2,2nd-year.pdf,1,8792
