year,sample_question_id,normalized_question,question_text,topic,source_file,occurrence_count,first_line
3rd Year,66d17617e8a9,how explain the following in context with interface,How (b) Explain the following in context with interface:,203-30T,CSE-3rd-year.pdf,1,4437
3rd Year,cb1bfc4a2919,how guided media differ from,How guided media differ from,COMPUTER NETWORKS,CSE-3rd-year.pdf,1,3204
3rd Year,b386e791d988,how is it connected to isophirsm and,How is it connected to 1-isophirsm and 2-,General Computer Science,CSE-3rd-year.pdf,1,3566
3rd Year,a3f6390c7378,how is segment table created,how is segment table created?,COMPUTER GRAPHICS,CSE-3rd-year.pdf,1,693
3rd Year,8aebc3fbedca,how is segment useful to draw and redraw a part of image and,How is segment useful to draw and redraw a part of image and,COMPUTER GRAPHICS,CSE-3rd-year.pdf,1,691
3rd Year,3e3ba6b95e56,how is subnet,How is subnet,COMPUTER NETWORKS,CSE-3rd-year.pdf,1,3148
3rd Year,8a31ed2e1431,how is subnet addressing is performed,How is subnet addressing is performed?,General Computer Science,CSE-3rd-year.pdf,1,2251
3rd Year,3b535d44158a,how it is classified,How it is classified?,COMPUTER NETWORKS,CSE-3rd-year.pdf,1,3148
3rd Year,3b535d44158a,how it is classified,How it is classified?,General Computer Science,CSE-3rd-year.pdf,1,2251
3rd Year,aeeeb3e3c3a5,how map reduce jobs run on yarn,how map reduce jobs run on  YARN?,DATA ANALYTICS,CSE-3rd-year.pdf,1,6932
3rd Year,b9b07c91f200,how s,How S,General Computer Science,CSE-3rd-year.pdf,1,4054
3rd Year,8a5eb27e2b0c,how tell and ask are used in first order logic,How TELL and ASK are used in first-order-logic?,General Computer Science,CSE-3rd-year.pdf,1,3343
3rd Year,e53d478287e6,how the grammar is made,How the grammar is made,Compiler Design,CSE-3rd-year.pdf,1,1303
3rd Year,ed4b436c7545,hypothesis,hypothesis?,DATA ANALYTICS,CSE-3rd-year.pdf,1,6876
3rd Year,eabef3e44734,identify whether following grammar is,identify whether following grammar is,Compiler Design,CSE-3rd-year.pdf,1,1015
3rd Year,958f57f57d72,if,If,General Computer Science,CSE-3rd-year.pdf,1,4379
3rd Year,cd666de6c2ec,if not convert it into nf c,"If not, convert it into 2 NF (10 marks)  c)",Database Management System,CSE-3rd-year.pdf,1,7007
3rd Year,21500f19a8ad,if so how these conflicts are resolved,If so how these conflicts are resolved?,OM HOR,CSE-3rd-year.pdf,1,5432
3rd Year,87e13b07c7db,if you want to view an assembly how delay,If you want to view an assembly how delay,General Computer Science,CSE-3rd-year.pdf,1,4329
3rd Year,2e45f4ee955e,illustrate with a,Illustrate with a,General Computer Science,CSE-3rd-year.pdf,1,4714
3rd Year,3e7ce50be818,immediately,immediately?,(OS=S-ON),CSE-3rd-year.pdf,1,3922
3rd Year,db6e9a72a666,implement a sample,Implement a sample,General Computer Science,CSE-3rd-year.pdf,1,4391
3rd Year,16d4272751c0,in code optimization islava sost aldstiu discuss the loop optimization technique,in code optimization?islava sost aldstiu (b) Discuss the loop optimization technique,General Computer Science,CSE-3rd-year.pdf,1,5265
3rd Year,a490c9b99ffe,initial red black tree,initial red-black tree?,Data Structures,CSE-3rd-year.pdf,1,6446
3rd Year,2293dd66907f,inting,inting?,General Computer Science,CSE-3rd-year.pdf,1,4223
3rd Year,08e59743da37,is it possible to have two main in a c code,(d) Is it possible to have two Main() in a C# code?,General Computer Science,CSE-3rd-year.pdf,1,4379
3rd Year,c0bfa0cf104c,is n o,Is 22n O(2)?,General Computer Science,CSE-3rd-year.pdf,1,6389
3rd Year,d08302f8e0c6,is the system in a safe state,(ii) Is the system in a safe state?,(OS-SX0),CSE-3rd-year.pdf,1,3914
3rd Year,1c66f949006b,isomorphism,isomorphism?,General Computer Science,CSE-3rd-year.pdf,1,3568
3rd Year,f8b4f2ae5183,isomrphism with an example for each,isomrphism with an example for each.,M03-29T,CSE-3rd-year.pdf,1,6087
3rd Year,67073ca5d930,justify presentation layer carries,Justify: presentation layer carries,General Computer Science,CSE-3rd-year.pdf,1,5777
3rd Year,5ae1c8a812f9,justify your,Justify your,BCST-604A,CSE-3rd-year.pdf,1,4772
3rd Year,5ae1c8a812f9,justify your,Justify your,Compiler Design,CSE-3rd-year.pdf,1,1153
3rd Year,81ce0b28dc0d,justify your answer,Justify your answer.,10X2=20,CSE-3rd-year.pdf,1,933
3rd Year,16276e4f79e4,knapsack problem,knapsack problem?,General Computer Science,CSE-3rd-year.pdf,1,7567
3rd Year,cce245fbd902,knowledge,knowledge?,General Computer Science,CSE-3rd-year.pdf,1,420
3rd Year,6ed91b8a65d0,knowledge based agents and what are their advantages and limitations,"knowledge-based agents, and what are their advantages and limitations?",Artificial Intelligence,CSE-3rd-year.pdf,1,43
3rd Year,f2581530065d,knowledge representation,knowledge  representation?,Artificial Intelligence,CSE-3rd-year.pdf,1,35
3rd Year,5e245bf761d3,list active edge list etc,"list, active edge list etc.?",COMPUTER GRAPHICS,CSE-3rd-year.pdf,1,650
3rd Year,12c1eed20ac6,list all the applications of fuzzy logic,List all the applications of fuzzy logic.,Soft Computing,CSE-3rd-year.pdf,1,394
3rd Year,a05d1512d08e,list four steps needed to run a program on a completely dedicated machine,List four steps needed to run a program on a completely dedicated machine.,Operating Systems,CSE-3rd-year.pdf,1,6198
3rd Year,153308509fc3,list some applications appropriate for each of the display technologies,List some applications appropriate for each of the display technologies.,General Computer Science,CSE-3rd-year.pdf,1,2828
3rd Year,85176f4df7a0,list the different input and output components that are typically used with virtual reality systems also explain how users interact with a virtual scene displayed with different output devices,List the different input and output components that are typically used with virtual reality systems. Also explain how users interact with a virtual scene displayed with different output devices.,General Computer Science,CSE-3rd-year.pdf,1,2832
3rd Year,4932676b3342,list the operating characteristics for the following display technologies raster refresh system vector refresh system plasma panel and lcd how much time is spent scanning across each row of pixels during screen refresh on a raster system with a resolution of by and a refresh rate of frames per second,"List the operating characteristics for the following display technologies: raster refresh system, vector refresh system, plasma panel and LCD. How much time is spent scanning across each row of pixels during screen refresh on a raster system with a resolution of 1280 by 1024 and a refresh rate of 60 frames per second?",Artificial Intelligence,CSE-3rd-year.pdf,1,2813
3rd Year,14dcfd7df2ff,list the properties of animating interactive programs,List the properties of Animating Interactive Programs?,General Computer Science,CSE-3rd-year.pdf,1,814
3rd Year,9e338e73f4b1,matching how it is related to bipartite graph,matching. How it is related to bipartite graph?,Computer Graphics,CSE-3rd-year.pdf,1,3527
3rd Year,22b79dfd4d56,mention the criteria for achieving machine independent,Mention the criteria for achieving machine independent,BCST-602,CSE-3rd-year.pdf,1,4545
3rd Year,deef9b38c757,mention the objectives,Mention the objectives,General Computer Science,CSE-3rd-year.pdf,1,3692
3rd Year,b0f07182404c,modes in pig,modes in PIG?,DATA ANALYTICS,CSE-3rd-year.pdf,1,6931
3rd Year,cd8fa10d9db7,modes in which they work,modes in which they work?,General Computer Science,CSE-3rd-year.pdf,1,2083
3rd Year,d1854cae891e,n,1 0 7 8-N,E-1 0 7 8-N,CSE-3rd-year.pdf,1,5298
3rd Year,5a5c66d7b62a,need for sequence numbers,need for sequence numbers?,General Computer Science,CSE-3rd-year.pdf,1,2257
3rd Year,72770f03078d,notxixitq qool or ausai what is basic block,notxixitq qool or ausai (d) What is basic block?,DOAG),CSE-3rd-year.pdf,1,5455
3rd Year,7a81af3e591a,o,O(2n)?,General Computer Science,CSE-3rd-year.pdf,1,6389
3rd Year,3d807cf5f355,of a frame buffer using the binary arithmetic operations,of a frame buffer using the binary arithmetic operations?,General Computer Science,CSE-3rd-year.pdf,1,2914
3rd Year,72ce1e1c7a7f,of assembly,of assembly?,General Computer Science,CSE-3rd-year.pdf,1,4329
3rd Year,cbcb0a0e947e,of network architecture,of network architecture?,Computer Networks,CSE-3rd-year.pdf,1,2316
3rd Year,1397ee74ecbb,of the packet is corrupted what happens to the packet,of the packet is  corrupted. What happens to the packet?,COMPUTER NETWORKS,CSE-3rd-year.pdf,1,3143
3rd Year,cb5f781d0baa,on one processor how many different schedules mare possible,"on one processor, how many different schedules mare possible?",0=4X2,CSE-3rd-year.pdf,1,6279
3rd Year,e6b02ea05414,orgnuging,orgnuging,10X 2,CSE-3rd-year.pdf,1,456
3rd Year,4e6a0ad87a65,osi,OSI?,OSI?,CSE-3rd-year.pdf,1,867
3rd Year,ef366d1b5798,out the job of transition what are the various security threats,out the job of transition. What are the various security threats?,General Computer Science,CSE-3rd-year.pdf,1,5778
3rd Year,516b9783fca5,p,P,General Computer Science,CSE-3rd-year.pdf,1,6176
3rd Year,daa93cfff1f4,parameter for the algorithm,parameter for the algorithm ?,COMPUTER GRAPHICS,CSE-3rd-year.pdf,1,665
3rd Year,862e818c3eba,particular file,particular file?,General Computer Science,CSE-3rd-year.pdf,1,6337
3rd Year,953b88970306,physical organization of nodes,physical organization of nodes?,DATA ANALYTICS,CSE-3rd-year.pdf,1,6933
3rd Year,b403bd8c4903,planning and how does it differ from classical state space planning,"planning, and how does it differ from classical state space planning?",Artificial Intelligence,CSE-3rd-year.pdf,1,66
3rd Year,93372c2da389,possible disadvantage of using layered protocols,possible  disadvantage of using layered protocols?,COMPUTER NETWORKS,CSE-3rd-year.pdf,1,3139
3rd Year,a72f630f36d2,powers of,powers of 2?,General Computer Science,CSE-3rd-year.pdf,1,6295
3rd Year,24d69dd6f3ab,prevention of deadlock,prevention of deadlock?,Distributed Systems,CSE-3rd-year.pdf,1,3812
3rd Year,a5a0d15d4ae8,problem,problem?,General Computer Science,CSE-3rd-year.pdf,1,7624
3rd Year,c854b1a23f9f,problem is np complete,problem is NP-Complete?,General Computer Science,CSE-3rd-year.pdf,1,6526
3rd Year,f08e978ac76d,problems for full implementation of voice over ip,problems for full implementation of voice over IP?,Computer Networks,CSE-3rd-year.pdf,1,2535
3rd Year,3ecbedd0d6a1,processes of kb kb kb and kb,"processes of 212 KB, 417 KB, 112 KB, and 426 KB (in order)?",General Computer Science,CSE-3rd-year.pdf,1,3852
3rd Year,6dd8429cc900,processing,processing?,General Computer Science,CSE-3rd-year.pdf,1,372
3rd Year,f05977cc41b6,processor how yacc can be used to generate a parser,processor. How YACC can be used to generate a parser?,Compiler Design,CSE-3rd-year.pdf,1,5372
3rd Year,462a880588b6,programming solution to a problem,programming solution to a problem?,General Computer Science,CSE-3rd-year.pdf,1,6456
3rd Year,bf4b0d4c4e6a,prove that a red black tree with n internal nodes has height almost log,Prove that a red-black tree with n internal nodes has height almost 2log (n+1)?,Data Structures,CSE-3rd-year.pdf,1,7545
3rd Year,de2472c10072,provide a suitable,Provide a suitable,Artificial Intelligence,CSE-3rd-year.pdf,1,55
3rd Year,1e01d215bc09,rate,rate?,NETWORKS,CSE-3rd-year.pdf,1,2437
3rd Year,dd730dfac570,reference take,reference take?,General Computer Science,CSE-3rd-year.pdf,1,6307
3rd Year,b6b571acd11a,regard to process aslubomanagement m wod,regard to process aslubomanagement ?m wod,Operating Systems,CSE-3rd-year.pdf,1,6213
3rd Year,4432d55c405e,repeat arq over go back n arq protocol,Repeat ARQ over Go Back-N ARQ protocol?,ST021_005 | 103.170.7,CSE-3rd-year.pdf,1,2338
3rd Year,623e76c36aa2,require,require?,GRAPHICS,CSE-3rd-year.pdf,1,1966
3rd Year,acaf32254355,rotation,Rotation,General Computer Science,CSE-3rd-year.pdf,1,2042
3rd Year,622d87b4493c,sbermo what is the content of the matrix need,Sbermo (i) What is the content of the matrix Need?,(OS-SX0),CSE-3rd-year.pdf,1,3912
3rd Year,c7711334ec43,scaling,scaling,General Computer Science,CSE-3rd-year.pdf,1,2044
3rd Year,9a9e56edb7dc,scheme,scheme?,General Computer Science,CSE-3rd-year.pdf,1,6296
3rd Year,9f4bfc58c3f6,search technique,search technique?,General Computer Science,CSE-3rd-year.pdf,1,3313
3rd Year,f9109a70ae70,secondary storage management,secondary-storage management ?,ΑΠΟ ΠΟ,CSE-3rd-year.pdf,1,6220
3rd Year,292dea2572a6,segment such a system what would be its advantages and disadvantages,segment such a system. What would be its advantages and disadvantages?,General Computer Science,CSE-3rd-year.pdf,1,780
3rd Year,83f8c9a33f31,separable graph,separable graph?,Computer Graphics,CSE-3rd-year.pdf,1,3584
3rd Year,0c5fe90169d9,shearing,shearing,General Computer Science,CSE-3rd-year.pdf,1,2046
3rd Year,47e5593a16c8,shell in unix,shell in Unix?,Operating Systems,CSE-3rd-year.pdf,1,4169
3rd Year,f67eb31a86bd,show that the next fit algorithm for bp achieves an asymptotic ratio of show that ff nf,Show that the Next-Fit algorithm for BP (BIN-PACKING) achieves an asymptotic ratio of 2. Show that FF(I) ≤NF(I).,General Computer Science,CSE-3rd-year.pdf,1,6538
3rd Year,daba95913211,show the use,Show the use,203-30T,CSE-3rd-year.pdf,1,4417
3rd Year,3e4c73d6e3e3,show with examples timila,Show with examples. timila,DOAG),CSE-3rd-year.pdf,1,5456
3rd Year,db1453a05708,slotted aloha,Slotted ALOHA,TOTE 2. ISDN,CSE-3rd-year.pdf,1,948
3rd Year,f4a55a196594,so how is it resolved,"so, how is it resolved?",General Computer Science,CSE-3rd-year.pdf,1,4383
3rd Year,cde8d96ef5d4,solve the following instance of the single source shortest paths problem with vertex v as the source,"Solve the following instance of the single-source shortest paths problem with vertex ""v3"" as the source.",General Computer Science,CSE-3rd-year.pdf,1,6476
3rd Year,0c4b5cdd0940,source computer be informed of the situation,source computer be informed  of the situation?,COMPUTER NETWORKS,CSE-3rd-year.pdf,1,3144
3rd Year,399a58d1041a,sourcing involved in analytics,sourcing involved in analytics?,DATA ANALYTICS,CSE-3rd-year.pdf,1,6885
3rd Year,dd1511711f93,spanning tree,Spanning tree?,Data Structures,CSE-3rd-year.pdf,1,3588
3rd Year,48939eb7de81,starve cpu bound betudniaid programs,starve CPU-bound betudniaid programs?,0=4X2,CSE-3rd-year.pdf,1,6272
3rd Year,8357cbe3ff90,state and explain the weileratherton polygon clipping algorithm with proper diagram,State and explain the weileratherton polygon clipping algorithm with proper diagram.,Computer Graphics,CSE-3rd-year.pdf,1,1797
3rd Year,3cadc4703953,state and prove the following d transformations matrix,state and prove the following 2d transformations matrix,General Computer Science,CSE-3rd-year.pdf,1,2038
3rd Year,77fbfed27aa6,state if backtracking always produces optimal solution describe how to implement a queue using two stacks and o additional memory so that the amortized time for any,"State if backtracking always produces optimal solution. Describe how to implement a queue using two stacks and O(1) additional memory, so that the amortized time for any",Data Structures,CSE-3rd-year.pdf,1,6464
3rd Year,2c2acc09e9ff,state sutherland hodgeman polygon clipping algorithm and also mention its advantages and state the differences between concave amp convex polygon,State Sutherland-hodgeman polygon clipping algorithm and also mention its advantages and state the differences between concave &amp; convex polygon.,Computer Graphics,CSE-3rd-year.pdf,1,1868
3rd Year,1113fac36108,state the baye s theorem explain bayesian network in detail,State the Baye's theorem. Explain Bayesian Network in detail.,Computer Networks,CSE-3rd-year.pdf,1,227
3rd Year,db749924c943,state the various design issues for the data link layer sketch the manchester and differential manchester encoding for the bit stream,State the various design issues for the data link layer. Sketch the Manchester and differential Manchester encoding for the bit stream 0001110101,General Computer Science,CSE-3rd-year.pdf,1,5734
3rd Year,a63e05762dd6,statements be transformed into a list a list of blocks,statements be transformed into a list a list of blocks?,DOAG),CSE-3rd-year.pdf,1,5456
3rd Year,3d493d194618,store bits pixel,store 12 bits/pixel?,(4X5=20),CSE-3rd-year.pdf,1,517
3rd Year,10c6780a5460,strings what is knapsack problem,strings. What is 0/1 knapsack problem?,General Computer Science,CSE-3rd-year.pdf,1,7566
3rd Year,41b426fb69c8,structures,Structures?,DESIGN & ANALYSIS OF ALGORITHM,CSE-3rd-year.pdf,1,6645
3rd Year,3b07acc26e2c,substructure property in a dynamic programming problem,"substructure property"""" in a dynamic programming problem?",General Computer Science,CSE-3rd-year.pdf,1,6457
3rd Year,9379b009148c,summarize function of preprocessor,(c) Summarize function of preprocessor?,BCST-602,CSE-3rd-year.pdf,1,4514
3rd Year,7085f4b5a4d6,suppose we need a dataword of at least bits,Suppose we need a dataword of at least 7 bits.,ST021_005 | 103.170.7,CSE-3rd-year.pdf,1,2331
3rd Year,317f1e761f2f,system,System?,General Computer Science,CSE-3rd-year.pdf,1,3708
3rd Year,317f1e761f2f,system,system?,General Computer Science,CSE-3rd-year.pdf,1,5661
3rd Year,8efd86fb78a5,t,30T,203-30T,CSE-3rd-year.pdf,1,4413
3rd Year,534e8c894772,t o,T.O,General Computer Science,CSE-3rd-year.pdf,1,7582
3rd Year,c3ee137d4f22,table,table?,General Computer Science,CSE-3rd-year.pdf,1,1025
3rd Year,0200d6bad125,take a graph and draw its,Take a graph and draw its,Computer Graphics,CSE-3rd-year.pdf,1,3620
3rd Year,9d1048b01b56,tasmsigmi jton vw,tasmsigmi 120jton vW,General Computer Science,CSE-3rd-year.pdf,1,6296
3rd Year,c95ee47689a0,tech,TECH (CSE) (SEMESTER-V),B.TECH (CSE) (SEMESTER-V),CSE-3rd-year.pdf,1,2101
3rd Year,c95ee47689a0,tech,TECH. (SEMESTER-V),B.TECH. (SEMESTER-V),CSE-3rd-year.pdf,1,6573
3rd Year,c95ee47689a0,tech,TECH. (SEMESTER-VI),B.TECH. (SEMESTER-VI),CSE-3rd-year.pdf,1,1234
3rd Year,c95ee47689a0,tech,Tech,NOTE:,CSE-3rd-year.pdf,1,328
3rd Year,c95ee47689a0,tech,Tech (SEM.VI),TCS 604,CSE-3rd-year.pdf,1,3508
3rd Year,c95ee47689a0,tech,Tech.,TCS 603,CSE-3rd-year.pdf,1,486
3rd Year,c95ee47689a0,tech,Tech.,General Computer Science,CSE-3rd-year.pdf,1,2789
3rd Year,c95ee47689a0,tech,Tech.,General Computer Science,CSE-3rd-year.pdf,1,848
3rd Year,c95ee47689a0,tech,Tech.,General Computer Science,CSE-3rd-year.pdf,1,5642
3rd Year,c95ee47689a0,tech,Tech.,General Computer Science,CSE-3rd-year.pdf,1,6371
3rd Year,c95ee47689a0,tech,Tech.,General Computer Science,CSE-3rd-year.pdf,1,5067
3rd Year,c95ee47689a0,tech,Tech. (CS) (6TH Semester),General Computer Science,CSE-3rd-year.pdf,1,4276
3rd Year,c95ee47689a0,tech,Tech. (CS) (6TH Semester),General Computer Science,CSE-3rd-year.pdf,1,3672
3rd Year,c95ee47689a0,tech,Tech. (Computer Science Engg.) (SEMESTER-VI),General Computer Science,CSE-3rd-year.pdf,1,1511
3rd Year,c95ee47689a0,tech,Tech. (SEMESTER-VI),Artificial Intelligence,CSE-3rd-year.pdf,1,81
3rd Year,835e293d6a56,tech sed,TECH. (SEMESTER-V) sed,General Computer Science,CSE-3rd-year.pdf,1,624
3rd Year,161951980579,tech th semester cse,Tech. 4th Semester CSE,General Computer Science,CSE-3rd-year.pdf,1,3966
3rd Year,825347985204,telephone network very soon,telephone network very soon?,Computer Networks,CSE-3rd-year.pdf,1,2536
3rd Year,b3d23398142a,the difference between http and https protocol,the difference between http and https protocol?,Computer Networks,CSE-3rd-year.pdf,1,2526
3rd Year,9720dd72d878,the effective memory reference time,the effective memory reference time?,General Computer Science,CSE-3rd-year.pdf,1,6310
3rd Year,93d264da4b0e,the various clipping parameters in d clipping,the various clipping parameters in 3D clipping?,Computer Graphics,CSE-3rd-year.pdf,1,736
3rd Year,1014c14dc602,time complexity of your algorithm,time complexity of your algorithm?,General Computer Science,CSE-3rd-year.pdf,1,7482
3rd Year,12d5ce0ff77c,tomit,0 TomiT,General Computer Science,CSE-3rd-year.pdf,1,3742
3rd Year,cf68b44af7a7,transmission impairment,transmission impairment?,General Computer Science,CSE-3rd-year.pdf,1,2234
3rd Year,36f343d2194d,tree for this string what language does this grammar generate,tree for this string.  What language does this grammar generate?,Compiler Design,CSE-3rd-year.pdf,1,1153
3rd Year,706d704f3668,unguided media,unguided media?,COMPUTER NETWORKS,CSE-3rd-year.pdf,1,3205
3rd Year,b3ec2aeb25e3,unhandled exceptions,unhandled exceptions?,General Computer Science,CSE-3rd-year.pdf,1,4407
3rd Year,2a1e2f47b171,use the network architecture knowledge to compare,Use the network architecture knowledge to compare,Computer Networks,CSE-3rd-year.pdf,1,2320
3rd Year,691a77cd21a3,vs,vs,Operating Systems,CSE-3rd-year.pdf,1,6201
3rd Year,a110e6b9a361,what,What,General Computer Science,CSE-3rd-year.pdf,1,4028
3rd Year,83a8677e40d9,what are approximation algorithms,(a) What are approximation algorithms?,General Computer Science,CSE-3rd-year.pdf,1,6715
3rd Year,165b1a0162ee,what are different types of jit,(b) What are different types of JIT?,General Computer Science,CSE-3rd-year.pdf,1,4307
3rd Year,fdf4a8cc5a01,what are problems with the crt as a computer display,What are problems with the CRT as a computer display?,(4X5=20),CSE-3rd-year.pdf,1,506
3rd Year,eba804536baf,what are reasons for using layered protocols,What are reasons for using layered protocols?,NETWORKS,CSE-3rd-year.pdf,1,2430
3rd Year,34e7f51ca67d,what are s attributed and l attributed definition,(e) What are S-attributed and L-attributed definition?,BCST-602,CSE-3rd-year.pdf,1,4535
3rd Year,52d2b29377dc,what are shared assemblies,(a) What are Shared Assemblies?,203-30T,CSE-3rd-year.pdf,1,4455
3rd Year,84d73b6eeae6,what are the advantages and disadvantage of transport laver,What are the advantages and disadvantage of transport laver?,Computer Networks,CSE-3rd-year.pdf,1,2129
3rd Year,dda99d1e0189,what are the advantages and disadvantages of recording the name of the creating program with the file s attributes,What are the advantages and disadvantages of recording the name of the creating program with the file's attributes.,General Computer Science,CSE-3rd-year.pdf,1,6332
3rd Year,148f92ea583c,what are the benefits and the detriments of each of the following,(b) What are the benefits and the detriments of each of the following?,General Computer Science,CSE-3rd-year.pdf,1,6248
3rd Year,8cff945696fd,what are the differences and similarities between problem solving and planning,What are the differences and similarities between problem solving and planning?,General Computer Science,CSE-3rd-year.pdf,1,380
3rd Year,8f0695e217f8,what are the different types,What are the different types,General Computer Science,CSE-3rd-year.pdf,1,4325
3rd Year,0a19a9a77878,what are the different types of transmission technology,What are the different types of transmission technology?,General Computer Science,CSE-3rd-year.pdf,1,5692
3rd Year,d3009b74269c,what are the limitations of propositional logic,What are the limitations of Propositional Logic?,Discrete Structures,CSE-3rd-year.pdf,1,149
3rd Year,e506b1d8a4a7,what are the network design issues involved in designing a typical network and what are the supporting design tools available to make the design as a good design explain how these design tools help to address design issues,What are the network design issues involved in designing a typical network and what are the supporting design tools available to make the design as a good design. Explain how these design tools help to address design issues.,Computer Networks,CSE-3rd-year.pdf,1,5751
3rd Year,7ee435cad347,what are the responsibilities of session layer,(a) What are the responsibilities of session layer?,General Computer Science,CSE-3rd-year.pdf,1,858
3rd Year,adaae45ab715,what are the values of snr and snrdb,What are the  values of SNR and SNRdB.,COMPUTER NETWORKS,CSE-3rd-year.pdf,1,3181
3rd Year,fb04dda6449b,what are the various design issues for the layers,(c) What are the various design issues for the layers?,5X4-20,CSE-3rd-year.pdf,1,884
3rd Year,eaea130b2259,what are the various logical graphics input primitives,What are the various logical graphics input primitives?,General Computer Science,CSE-3rd-year.pdf,1,2081
3rd Year,309b9f02af6a,what are the various stages in big data analytics life cycle,(b) What are the various stages in big data analytics life cycle?,General Computer Science,CSE-3rd-year.pdf,1,4714
3rd Year,fa70e39de1a6,what are types of enumeration,What are types of enumeration?,General Computer Science,CSE-3rd-year.pdf,1,5974
3rd Year,599dfffc82da,what are various back face detection algorithm,What are various back face detection algorithm?,General Computer Science,CSE-3rd-year.pdf,1,2054
3rd Year,ec1c3983410e,what do we understand by the optimal,"(B) What do we understand by the ""optimal",General Computer Science,CSE-3rd-year.pdf,1,6456
3rd Year,22302f5797ca,what do you mean by application layer,What do you mean by application layer?,General Computer Science,CSE-3rd-year.pdf,1,5659
3rd Year,68056acd9de4,what do you mean by congestion control and qos,What do you mean by congestion control and QoS?,General Computer Science,CSE-3rd-year.pdf,1,5777
3rd Year,688b9de5dd8c,what do you mean by encapsulation,(b) What do you mean by Encapsulation?,203-30T,CSE-3rd-year.pdf,1,4417
3rd Year,2411b241e071,what do you mean by looping unrolling,What do you mean by Looping unrolling?,General Computer Science,CSE-3rd-year.pdf,1,1583
3rd Year,88fea92b8d6c,what do you mean by reflection and shearing explain with diagram and matrix form,"What do you mean by reflection and shearing, explain with diagram and matrix form.",General Computer Science,CSE-3rd-year.pdf,1,1773
3rd Year,5fa82abcf33a,what do you mean by transmission impairment,What do you mean by transmission impairment?,General Computer Science,CSE-3rd-year.pdf,1,2232
3rd Year,c853e31434f3,what do you understand by ambiguity in grammar,What do you understand by ambiguity in grammar?,Compiler Design,CSE-3rd-year.pdf,1,1303
3rd Year,8df422c18dcf,what do you understand by incidence matrix,(b) What do you understand by incidence matrix?,General Computer Science,CSE-3rd-year.pdf,1,3620
3rd Year,f245d3be163b,what do you understand by lexical phase error and syntactic phase error,(b) What do you understand by Lexical phase error and syntactic phase error?,Compiler Design,CSE-3rd-year.pdf,1,5585
3rd Year,4f3ff4c9472f,what do you understand by sliding window protocol and data link protocols,What do you understand by Sliding Window protocol and Data Link Protocols?,Computer Networks,CSE-3rd-year.pdf,1,2242
3rd Year,1a2fe145f4b7,what happens when we use the goemans williamson algorithm for max cut on a triangle square pentagon specifically what can be inferred on the algorithm s ratio and on the integrality ratio of the relaxation,"What happens when we use the Goemans-Williamson algorithm for MAX-CUT on a triangle? Square? Pentagon? Specifically, what can be inferred on the algorithm's ratio and on the integrality ratio of the relaxation?",General Computer Science,CSE-3rd-year.pdf,1,6534
3rd Year,f8359e59868f,what is,What is,General Computer Science,CSE-3rd-year.pdf,1,2525
3rd Year,00600d43d4f0,what is a algorithm search method,(A) What is A* algorithm search method?,General Computer Science,CSE-3rd-year.pdf,1,388
3rd Year,0415138c1c4e,what is a b tree,What is a B-Tree?,Data Structures,CSE-3rd-year.pdf,1,7554
3rd Year,100e05f351e3,what is a graph,(a) What is a Graph?,Computer Graphics,CSE-3rd-year.pdf,1,3535
3rd Year,86cb8f0c95eb,what is a segment and segment table,What is a segment and segment table?,GRAPHICS,CSE-3rd-year.pdf,1,2000
3rd Year,83272f4acb28,what is a spanning tree and a minimum spanni tree,What is a spanning tree and a minimum spanni tree?,Data Structures,CSE-3rd-year.pdf,1,5973
3rd Year,fede4b97ae1e,what is a turing machine,What is a Turing machine?,Artificial Intelligence,CSE-3rd-year.pdf,1,5095
3rd Year,81d8a8eb1117,what is al,What is Al?,Artificial Intelligence,CSE-3rd-year.pdf,1,110
3rd Year,f902e3da58e7,what is an assembly,(d) What is an Assembly?,General Computer Science,CSE-3rd-year.pdf,1,4325
3rd Year,27b5c4b643e1,what is an indexer in c,(f) What is an Indexer in C#?,General Computer Science,CSE-3rd-year.pdf,1,4391
3rd Year,ea7509c65965,what is ant colony system,(C) What is Ant-Colony System?,10X 2,CSE-3rd-year.pdf,1,457
3rd Year,f139f22f3884,what is artificial intelligence,What is Artificial Intelligence?,Artificial Intelligence,CSE-3rd-year.pdf,1,384
3rd Year,a6fe4194722f,what is b and b tree,What is B and B+ tree?,Data Structures,CSE-3rd-year.pdf,1,6589
3rd Year,22a9183b10a7,what is cluster,(a) What is Cluster?,General Computer Science,CSE-3rd-year.pdf,1,4701
3rd Year,a21c967a480d,what is code optimization,(b) What is Code Optimization?,BCST-602,CSE-3rd-year.pdf,1,4545
3rd Year,f801c8c5ed65,what is context switching,(c) What is Context switching?,General Computer Science,CSE-3rd-year.pdf,1,3740
3rd Year,18ebc56c2ac7,what is cryptography,What is cryptography?,Cryptography and Network Security,CSE-3rd-year.pdf,1,2509
3rd Year,51cf23d867e3,what is dll hell problem,(b) What is DLL Hell problem?,203-30T,CSE-3rd-year.pdf,1,4459
3rd Year,de6af60c3e71,what is expert system,(a) What is expert system?,Artificial Intelligence,CSE-3rd-year.pdf,1,5203
3rd Year,2d29b238190e,what is expert system and characteristics of expert system with example,(B) What is expert system and characteristics of expert system with example?,Artificial Intelligence,CSE-3rd-year.pdf,1,456
